id,conceptId,isFSN,term
3970259011,870586004,True,implantable electrical stimulation system intraoperative test lead
3970261019,870587008,True,sacral plexus implantable incontinence control electrical stimulation system
4669031019,870588003,True,sepsis due to disease caused by severe acute respiratory syndrome coronavirus 2
3970770017,870588003,False,sepsis due to disease caused by 2019 novel coronavirus
3970776011,870588003,False,sepsis due to disease caused by 2019-nCoV
3970769018,870588003,False,sepsis due to disease caused by COVID-19
3970771018,870588003,False,sepsis due to disease caused by SARS-CoV-2
4668980015,870589006,True,acute kidney injury due to disease caused by severe acute respiratory syndrome coronavirus 2
4670117014,870589006,False,acute kidney injury due to COVID-19
3970764011,870589006,False,acute kidney injury due to disease caused by 2019 novel coronavirus
3970762010,870589006,False,acute kidney injury due to disease caused by 2019-nCoV
3970763017,870589006,False,acute kidney injury due to disease caused by SARS-CoV-2
4668983018,870590002,True,acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2
4670118016,870590002,False,acute hypoxemic respiratory failure due to COVID-19
3970767016,870590002,False,acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus
3970768014,870590002,False,acute hypoxemic respiratory failure due to disease caused by 2019-nCoV
3970766013,870590002,False,acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2
829452015,87059009,True,structure of cervical lamina propria
144377018,87059009,False,cervical lamina propria
4669029011,870591003,True,rhabdomyolysis due to disease caused by severe acute respiratory syndrome coronavirus 2
4670115018,870591003,False,rhabdomyolysis due to COVID-19
3970773015,870591003,False,rhabdomyolysis due to disease caused by 2019 novel coronavirus
3970772013,870591003,False,rhabdomyolysis due to disease caused by 2019-nCoV
3970775010,870591003,False,rhabdomyolysis due to disease caused by SARS-CoV-2
3970301019,870592005,True,remdesivir
3970304010,870593000,True,body height growth rate
3970307015,870594006,True,timed six meter walk time
3970318015,870594006,False,6 meter timed walk time
3970317013,870594006,False,6 metre timed walk time
3970308013,870594006,False,timed six metre walk time
3970309017,870595007,True,walking
3970312019,870596008,True,timed six meter walk technique
3970311014,870596008,False,timed six metre walk technique
3970333011,870597004,True,distance per time (property)
3970332018,870597004,False,speed
3970334017,870597004,False,speed (property)
3970335016,870598009,True,timed six meter walk gait speed
3970336015,870598009,False,timed six metre walk gait speed
3970354016,870600003,True,administration of remdesivir
829454019,87060004,True,pallidotomy
829455018,8706007,True,arginine tolerance test
3971015019,870601004,True,target body mass index for age z-score
4283128014,870601004,False,target BMI (body mass index) for age z-score
3970737010,870601004,False,target BMI for age z-score
3970360016,870603001,True,crush fracture
3970736018,870604007,True,target mid upper arm circumference z-score
3970743012,870605008,True,target weight for length z-score
3970379018,870608005,True,allergy to thimerosal
3970383018,870609002,True,product containing bempedoic acid
3970384012,870609002,False,bempedoic acid-containing product
3970386014,870610007,True,product containing only bempedoic acid
3970385013,870610007,False,bempedoic acid only product
3970388010,870611006,True,product containing bempedoic acid in oral dose form
3970387017,870611006,False,bempedoic acid-containing product in oral dose form
3970389019,870612004,True,product containing only bempedoic acid in oral dose form
3970390011,870612004,False,bempedoic acid only product in oral dose form
3970392015,870613009,True,product containing precisely bempedoic acid 180 milligram/1 each conventional release oral tablet
3970391010,870613009,False,bempedoic acid 180 mg oral tablet
3970393013,870614003,True,product containing precisely bempedoic acid 180 milligram and ezetimibe 10 milligram/1 each conventional release oral tablet
3970394019,870614003,False,bempedoic acid 180 mg and ezetimibe 10 mg oral tablet
3970395018,870615002,True,product containing bempedoic acid and ezetimibe
3970396017,870615002,False,bempedoic acid- and ezetimibe-containing product
3970397014,870616001,True,product containing only bempedoic acid and ezetimibe
3970398016,870616001,False,bempedoic acid and ezetimibe only product
3970400017,870617005,True,product containing bempedoic acid and ezetimibe in oral dose form
3970399012,870617005,False,bempedoic acid- and ezetimibe-containing product in oral dose form
3970402013,870618000,True,product containing only bempedoic acid and ezetimibe in oral dose form
3970401018,870618000,False,bempedoic acid and ezetimibe only product in oral dose form
3970403015,870619008,True,structure of pigmented layer of left iris
3970405010,870620002,True,structure of pigmented layer of right iris
3970416015,870623000,True,closure of rectovaginal fistula using plug
3970419010,870624006,True,superb microvascular imaging
3970421017,870624006,False,SMI - superb microvascular imaging
3970422012,870625007,True,low anterior resection syndrome
3971073019,870625007,False,LARS - low anterior resection syndrome
3970424013,870626008,True,lives with spouse only
3971176013,870627004,True,migraine therapy caloric vestibular stimulation
4649817014,870629001,True,excision of bilateral breasts for female to male transsexual
3972839010,870629001,False,bilateral mastectomy for FTM (female to male) transsexual
3970433010,870629001,False,bilateral mastectomy for transgender male
4649818016,870629001,False,excision of both breasts for female to male transsexual
1205106015,87063002,True,slit pore of glomerular podocyte
5047943019,870631005,True,structure of internal carotid artery and/or vertebral artery
3970440011,870631005,False,cervical artery
3970438018,870631005,False,structure of cervical artery
3970442015,870632003,True,entire cervical artery
3970443013,870633008,True,structure of wall of cervical artery
3970445018,870633008,False,wall of cervical artery
3970446017,870634002,True,entire wall of cervical artery
3970452016,870637009,True,dissection of cervical artery
3970454015,870637009,False,cervical artery dissection
3970472014,870643006,True,Escherichia coli serogroup O171
3970474010,870643006,False,E. coli O171
3970477015,870643006,False,E. coli serogroup O171
3970475011,870643006,False,Escherichia coli O171
3970476012,870643006,False,Escherichia coli serotype O171
3970636014,870645004,True,osseointegrated leg prosthesis bar abutment screw
3970638010,870646003,True,resurfacing metallic femoral head prosthesis
3970640017,870647007,True,resurfacing ceramic femoral head prosthesis
3970642013,870648002,True,resurfacing metallic acetabulum prosthesis
3970643015,870649005,True,resurfacing ceramic acetabulum prosthesis
3970645010,870650005,True,coated one piece femoral stem prosthesis
829460019,87065009,True,dystrophia unguium
507393014,87065009,False,dystrophic nail
507392016,87065009,False,nail dystrophy
144384014,87065009,False,onychodystrophy
3970650016,870651009,True,mechanical resistance external knee prosthesis
3970652012,870652002,True,motorized external knee prosthesis
3970654013,870653007,True,mechatronic external knee prosthesis
3970656010,870654001,True,fluidic external knee prosthesis
3970658011,870655000,True,hydraulic and/or pneumatic external knee prosthesis
3970659015,870656004,True,custom-made external lower limb prosthesis socket
3970663010,870657008,True,external lower limb prosthesis powered suspensory component
3970666019,870658003,True,external lower limb prosthesis non-powered suspensory component
3970667011,870659006,True,external lower-limb prosthesis turntable
3970669014,870660001,True,external lower limb prosthesis external side joint
829461015,87066005,True,decreased fibrinolysis
3970671014,870661002,True,external lower limb prosthesis axial rotator and/or load attenuator
3970674018,870662009,True,mechatronic external ankle and/or foot prosthesis
3970676016,870663004,True,motorized external ankle and/or foot prosthesis
3970678015,870664005,True,hydraulic and/or pneumatic external ankle and/or foot prosthesis
3970682018,870665006,True,mechanical resistance external ankle and/or foot prosthesis
3970684017,870666007,True,mechanical resistance external hip prosthesis
3970685016,870667003,True,hydraulic and/or pneumatic external hip prosthesis
3976821015,870668008,True,administration of third dose of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae antigens
3970725013,870668008,False,administration of third dose of diphtheria and tetanus vaccine
3970728010,870668008,False,third diphtheria and tetanus immunisation
3970729019,870668008,False,third diphtheria and tetanus immunization
3970727017,870668008,False,third diphtheria and tetanus vaccination
3976830011,870669000,True,preschool administration of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae antigens
3970781019,870669000,False,preschool administration of diphtheria and tetanus vaccine
3970782014,870669000,False,preschool diphtheria and tetanus immunisation
3970783016,870669000,False,preschool diphtheria and tetanus immunization
3970779016,870669000,False,preschool diphtheria and tetanus vaccination
3976963017,870670004,True,preschool administration of vaccine product containing only Clostridium tetani and Corynebacterium diphtheriae and Human poliovirus antigens
3970784010,870670004,False,"preschool administration diphtheria, poliomyelitis, and tetanus vaccine"
3970788013,870670004,False,"preschool diphtheria, poliomyelitis, and tetanus immunisation"
3970785011,870670004,False,"preschool diphtheria, poliomyelitis, and tetanus immunization"
3970786012,870670004,False,"preschool diphtheria, poliomyelitis, and tetanus vaccination"
829462010,87067001,True,sublimed sulfur
144387019,87067001,False,flower of sulfur
507395019,87067001,False,flower of sulphur
507394015,87067001,False,sublimed sulphur
3970790014,870671000,True,open complete or partial transverse disruption
3970792018,870672007,True,open division of pubic ligament
3970799010,870674008,True,adverse reaction to indanedione
3970798019,870674008,False,indanedione adverse reaction
4595096013,870675009,True,adverse reaction to bismuth and/or bismuth compound
4595094011,870675009,False,bismuth and/or bismuth compound adverse reaction
4595105016,870676005,True,adverse reaction to lead and/or lead compound
4595107012,870676005,False,lead and/or lead compound adverse reaction
3970808019,870677001,True,adverse reaction to benzodiazepine
3970806015,870677001,False,benzodiazepine adverse reaction
4595089011,870678006,True,adverse reaction to antimony and/or antimony compound
4595090019,870678006,False,antimony and/or antimony compound adverse reaction
3970812013,870679003,True,adverse reaction to pyrethroid
3970813015,870679003,False,pyrethroid adverse reaction
829463017,87068006,True,stooped-over position
144389016,87068006,False,Z-shaped position
3970834010,870682008,True,unable to use augmentative and alternative communication
3970836012,870683003,True,difficulty using augmentative and alternative communication
3970839017,870684009,True,ability to use augmentative and alternative communication
3977152011,870685005,True,unable to manage residence-related activities
3970848010,870686006,True,able to manage residence-related activities
3970847017,870687002,True,difficulty managing residence-related activities
3970915014,870688007,True,ability to participate in community social life
3970852010,870689004,True,selumetinib
3970854011,870690008,True,oral intake
3970860011,870691007,True,adverse reaction to zinc insulin
3970859018,870691007,False,zinc insulin adverse reaction
3970862015,870692000,True,fetal heart baseline rate range below 40
3970863013,870692000,False,foetal heart baseline rate range below 40
3970866017,870693005,True,structure of fetal heart
3970865018,870693005,False,structure of foetal heart
3970867014,870694004,True,fetal heart baseline rate range 40 to 80
3970868016,870694004,False,foetal heart baseline rate range 40 to 80
3970870013,870695003,True,fetal heart baseline rate range 180 to 200
3970871012,870695003,False,foetal heart baseline rate range 180 to 200
3970873010,870696002,True,fetal heart baseline rate range above 200
3970874016,870696002,False,foetal heart baseline rate range above 200
3970877011,870697006,True,fetal heart baseline rate range 80 to 100
3970876019,870697006,False,foetal heart baseline rate range 80 to 100
3970881011,870698001,True,fetal heart baseline rate range 100 to 120
3970880012,870698001,False,foetal heart baseline rate range 100 to 120
3970882016,870699009,True,fetal heart baseline rate range 120 to 160
3970883014,870699009,False,foetal heart baseline rate range 120 to 160
3970885019,870700005,True,fetal heart baseline rate range 160 to 180
3970887010,870700005,False,foetal heart baseline rate range 160 to 180
829466013,87070002,True,calcifying cyst
829467016,8707003,True,metastatic from
2957108017,8707003,False,MF - metastatic from
3970888017,870701009,True,structure of fetal cardiac conducting system
3970889013,870701009,False,structure of foetal cardiac conducting system
3970891017,870702002,True,entire fetal cardiac conducting system
3970892012,870702002,False,entire foetal cardiac conducting system
3970894013,870703007,True,entire fetal conducting system node
3970896010,870703007,False,entire foetal conducting system node
3970898011,870704001,True,entire fetal heart
3970899015,870704001,False,entire foetal heart
3970900013,870705000,True,poor visual fixation
3970907011,870707008,True,anesthesia in bilateral lower limbs
3970906019,870707008,False,anaesthesia in bilateral lower extremities
3970911017,870707008,False,anaesthesia in bilateral lower limbs
3970909014,870707008,False,anaesthesia in both lower limbs
3970910016,870707008,False,anesthesia in bilateral lower extremities
3970908018,870707008,False,anesthesia in both lower limbs
3970912012,870707008,False,bilateral lower limb anaesthesia
3970905015,870707008,False,bilateral lower limb anesthesia
3970918011,870708003,True,able to participate in community social life
3970920014,870709006,True,unable to participate in community social life
3971138019,870710001,True,difficulty participating in community social life
829468014,87071003,True,Apodichthys flavidus
144394016,87071003,False,Penpoint gunnel
3970940019,870711002,True,ulcer due to cancer
3970926015,870711002,False,cancerous ulcer
3970925016,870711002,False,malignant ulcer
3970929010,870712009,True,allergy to piperacillin and/or tazobactam
3970930017,870712009,False,piperacillin and/or tazobactam allergy
3970936011,870714005,True,allergy to sulfamethoxazole and/or trimethoprim
3970935010,870714005,False,sulfamethoxazole and/or trimethoprim allergy
3970944011,870715006,True,adverse reaction to biguanide oral hypoglycemic agent
3970941015,870715006,False,adverse reaction to biguanide oral hypoglycaemic agent
3970943017,870715006,False,biguanide oral hypoglycaemic agent adverse reaction
3970942010,870715006,False,biguanide oral hypoglycemic agent adverse reaction
3970948014,870716007,True,structure of periportal tract region
3970950018,870717003,True,entire periportal tract
3970957015,870718008,True,skin structure of dorsum of nose
829469018,87072005,True,lined snake
3971018017,870727009,True,allergy to folic acid and/or iron compound
3971200010,870728004,True,exanthem caused by human echovirus 16
3971028014,870728004,False,Boston exanthem
3971097011,870729007,True,exanthem caused by human echovirus
3971030011,870729007,False,echovirus exanthem
829470017,87073000,True,periostitis of upper arm
3971034019,870730002,True,allergy to pivampicillin and/or pivmecillinam
3971033013,870730002,False,pivampicillin and/or pivmecillinam allergy
3971036017,870731003,True,allergy to carbidopa and/or levodopa
3971037014,870731003,False,carbidopa and/or levodopa allergy
3971041013,870732005,True,normal hematopoietic system
3971040014,870732005,False,normal haematopoietic system
3971045016,870733000,True,edema of vocal cord
3971044017,870733000,False,oedema of vocal cord
3971048019,870734006,True,pink color of vocal cord
3971047012,870734006,False,pink colour of vocal cord
3971049010,870735007,True,sensory suppression
829471018,87074006,True,Salla disease
1235196011,87074006,False,adult sialic acid storage disease
144399014,87074006,False,"sialuria, Finnish type"
3971087019,870743002,True,anastomosis of right internal thoracic artery to coronary artery
3971089016,870743002,False,anastomosis of RIMA (right internal mammary artery) to coronary artery
3971091012,870744008,True,anastomosis of left internal thoracic artery to coronary artery
3971090013,870744008,False,anastomosis of LIMA (left internal mammary artery) to coronary artery
3974118016,870745009,True,therapeutic transcatheter insertion of interatrial shunt
3974117014,870745009,False,transcatheter therapy by insertion of interatrial shunt
3972971016,870746005,True,allergy to ergometrine and/or oxytocin
3972972011,870746005,False,ergometrine and/or oxytocin allergy
3971107015,870747001,True,allergy to chlorhexidine and/or neomycin
3971108013,870747001,False,chlorhexidine and/or neomycin allergy
3971111014,870748006,True,allergy to dihydroergocristine and/or dihydroergocornine and/or dihydroergocryptine
3971110010,870748006,False,dihydroergocristine and/or dihydroergocornine and/or dihydroergocryptine allergy
3971135016,870749003,True,allergic contact dermatitis caused by usnic acid
3971142016,870750003,True,adverse reaction to sulfonyluric hypoglycemic
3971144015,870750003,False,adverse reaction to sulfonyluric hypoglycaemic
3971145019,870750003,False,sulfonyluric hypoglycaemic adverse reaction
3971146018,870750003,False,sulfonyluric hypoglycemic adverse reaction
829472013,87075007,True,Pasteurella aerogenes
3971150013,870752006,True,finding related to health literacy
3971154016,870753001,True,product containing selumetinib
3971157011,870753001,False,selumetinib-containing product
3971156019,870754007,True,product containing only selumetinib
3971155015,870754007,False,selumetinib only product
3971170019,870755008,True,ability to take care of personal possessions
3971162012,870756009,True,product containing selumetinib in oral dose form
3971161017,870756009,False,selumetinib-containing product in oral dose form
3971164013,870757000,True,product containing only selumetinib in oral dose form
3971163019,870757000,False,selumetinib only product in oral dose form
3971167018,870758005,True,product containing precisely selumetinib 25 milligram/1 each conventional release oral capsule
3971168011,870758005,False,selumetinib 25 mg oral capsule
3971173017,870759002,True,product containing precisely selumetinib 10 milligram/1 each conventional release oral capsule
3971174011,870759002,False,selumetinib 10 mg oral capsule
829473015,87076008,True,thought withdrawal
3971198016,870763009,True,low-grade non-invasive papillary urothelial carcinoma
3971197014,870763009,False,"non-invasive papillary urothelial carcinoma, low-grade"
3971207013,870765002,True,acneiform eruption due to iodine compound
3971209011,870766001,True,acneiform eruption due to bromine compound
3971224019,870767005,True,sprain of palmar radiocarpal ligament
3971225018,870767005,False,sprain of volar radiocarpal ligament
3971226017,870768000,True,sprain of ulnar carpal complex ligament
829474014,87077004,True,structure of lamina of fourth cervical vertebra
144402010,87077004,False,lamina of fourth cervical vertebra
829475010,87078009,True,arthrotomy of hip for removal of foreign body
829476011,87079001,True,Pneumospirura bassarisci
829479016,8708008,True,sharp pain
2638992015,87082006,True,structure of cervical rotator muscle
2647416012,87082006,False,cervical rotator
2647417015,87082006,False,cervical rotator muscle
4650311016,87082006,False,rotatores cervicis muscle
4650310015,87082006,False,rotatores colli
829482014,87083001,True,partial ostectomy of sternum
829483016,87084007,True,anesthesia for heart transplant
507401019,87084007,False,anaesthesia for heart transplant
829485011,87086009,True,structure of reticulospinal tract of pons
144415018,87086009,False,reticulospinal tract of pons
829487015,87088005,True,"soldering iron, device"
144417014,87088005,False,soldering iron
1772495011,87089002,True,Salmonella Bousso
2553113018,87089002,False,"Salmonella 1,6,14,25:z4,z23:e,n,z15"
2553112011,87089002,False,Salmonella enterica subsp. enterica ser. Bousso
829491013,87090006,True,flavoxate hydrochloride
3287596019,87091000119101,True,malignant glioma of cerebrum
829492018,87091005,True,semi-starvation
829493011,87092003,True,wombat
829494017,87093008,True,congenital urethrorectal fistula
2695184014,87093008,False,congenital rectourethral fistula
3294552013,87094002,True,ulcer caused by Bacteroides
5243770017,87095001,True,focal onset sensory epileptic seizure with olfactory symptoms
5243773015,87095001,False,focal olfactory seizure
5243769018,87095001,False,focal onset olfactory seizure
5243771018,87095001,False,focal-onset sensory epileptic seizure with olfactory symptoms
829497012,87096000,True,beef cattle farm worker
3482742013,87097009,True,nitrofural
2155368016,87097009,False,nitrofurazone
829499010,87098004,True,entire sheathed arteries of spleen
3329957015,87098004,False,entire sheathed arterioles of spleen
829502014,87100004,True,topography unknown
144437013,87100004,False,unknown body region
3510350014,871000087105,True,ultrasonography of left Achilles tendon
3510352018,871000087105,False,ultrasound of left Achilles tendon
3510353011,871000087105,False,ultrasound scan of left Achilles tendon
2967932011,871000119100,True,lesion of scalp
2967321016,871000119100,False,scalp lesion
304861000181116,871000181108,True,genus Bisgaardia
5169350012,871000181108,False,Bisgaardia
3792838013,871000221101,True,antigen of live attenuated Yellow fever virus
3792839017,871000221101,False,live attenuated Yellow fever virus Ag
3792840015,871000221101,False,live attenuated Yellow fever virus antigen
829503016,8710005,True,entire minor sublingual ducts
829504010,871005,True,contracted pelvis
2531018,871005,False,generally contracted pelvis
829505011,87101000,True,excision of lesion of bronchus
1235199016,87101000,False,bronchial lesion - local excision
829506012,87102007,True,excision of round ligament
144440013,87102007,False,resection of round ligament
5068467013,87103002,True,excision of cyst of nasolabial sulcus
5068466016,87103002,False,excision of cyst of nasolabial fold
144441012,87103002,False,excision of nasolabial cyst
829508013,87104008,True,microaneurysm
2579482018,87104008,False,MA-microaneurysm
1472679010,87106005,True,combined alcohol and drug detoxification
2761222017,87108006,True,heat cramp
144446019,87108006,False,heat cramps
1235200018,87108006,False,stokers' cramp
829513012,87109003,True,"structure of articular surface, interphalangeal, of phalanx of index finger"
144447011,87109003,False,"articular surface, interphalangeal, of phalanx of index finger"
2152978019,87110008,True,Salmonella Landala
2553150017,87110008,False,"Salmonella 41:z10:1,6"
2553149017,87110008,False,Salmonella enterica subsp. enterica ser. Landala
829516016,8711009,True,periodontal tissues structure
15367015,8711009,False,periodontal tissues
3285553011,87111000119109,True,malignant glioma of hypothalamus
829518015,87112000,True,blood group antigen Zaw
1205107012,87113005,True,"erythrocyte aging, function"
507418015,87113005,False,erythrocyte ageing
144451013,87113005,False,erythrocyte aging
829520017,87114004,True,Fundulus chrysotus
144453011,87114004,False,golden topminnow
829521018,87115003,True,"resorption rate measurement, renal tubule"
507419011,87115003,False,renal tubular reabsorption test
3721694015,87116002,True,"5,25-dihydroxy cholecalciferol"
2914842018,87117006,True,human immunodeficiency virus infection with acute lymphadenitis
144457012,87117006,False,AIDS virus with acute lymphadenitis
144456015,87117006,False,HIV infection with acute lymphadenitis
2621208017,87117006,False,human immunodeficiency virus (HIV) infection with acute lymphadenitis
829524014,87118001,True,vertiginous syndrome
144461018,87118001,False,vertiginous disorder
829525010,87119009,True,congenital cystic lung
144463015,87119009,False,congenital cystic disease of lung
144464014,87119009,False,congenital polycystic disease of lung
507420017,87119009,False,congenital polycystic lung
507421018,87119009,False,multiple congenital bronchogenic cysts
1205108019,87120003,True,melanogenic granule
2897901017,8712002,True,congenital subaortic stenosis due to fibromuscular shelf
15370016,8712002,False,congenital subaortic stenosis of membranous type
3287489019,87121000119102,True,malignant glioma of cerebellum
829529016,87121004,True,visceral larva migrans syndrome
507424014,87121004,False,toxocaral visceral larva migrans
829530014,87122006,True,blood group antibody Covas
829531013,87123001,True,excision of heart valve
2536491013,87123001,False,cardiac valvulectomy
829532018,87124007,True,endoscopic insertion of nasopancreatic drainage tube
829533011,87125008,True,Gutierrezia sarothrae
829536015,87128005,True,sensory discomfort
829539010,87130007,True,total facial nerve repair
829541011,87131006,True,closed reduction of fracture of facial bones
5143565014,87132004,True,opioid withdrawal syndrome
144490012,87132004,False,narcotic withdrawal
144489015,87132004,False,opioid withdrawal
829543014,87133009,True,abnormal metabolic requirement
829545019,87135002,True,Piry virus
829546018,87136001,True,asparagine
507428012,87136001,False,Asn - Asparagine
3768481017,87136001,False,L-Asparagine
144498017,87136001,False,alpha-aminosuccinic acid
829547010,87137005,True,hallux valgus correction with sesamoidectomy and metatarsal osteotomy
829548017,87138000,True,Python reticulatus
144501017,87138000,False,Reticulated python
829549013,87139008,True,machine riveter
829551012,87140005,True,clothing material
829552017,8714001,True,subcutaneous tissue structure of interdigital space of hand
15372012,8714001,False,subcutaneous tissue of interdigital space of hand
4555760013,87141000119108,True,primary malignant neoplasm of intramedullary spinal cord
829553010,87141009,True,sacral vertebra structure
144505014,87141009,False,sacral vertebra
829554016,87142002,True,congenital absence of appendix
829555015,87143007,True,bovine papillomavirus type 5
829556019,87144001,True,acne indurata
829557011,87145000,True,Yersinia rohdei
829559014,87147008,True,arthroscopy of knee with medial and lateral meniscus repair
3972796012,871478009,True,presenting part of fetus not engaged
3972798013,871478009,False,presenting part free
3972797015,871478009,False,presenting part of foetus not engaged
3972805011,871479001,True,uncertain presentation of fetus
3972806012,871479001,False,uncertain presentation of foetus
3972809017,871480003,True,no psychosis present
3526058016,87148003,True,amfetamine sulfate
144513010,87148003,False,amphetamine sulfate
3972812019,871481004,True,presenting part of fetus high
3972810010,871481004,False,presenting part high
3972811014,871481004,False,presenting part of foetus high
3972814018,871482006,True,presenting part of fetus in mid cavity of maternal pelvis
3972815017,871482006,False,presenting part of foetus in mid cavity of maternal pelvis
3972855015,871483001,True,pretransplant evaluation of lung recipient
3972857011,871484007,True,pulmonary aspiration of food suspected
3972859014,871485008,True,structure of external carotid plexus
3972861017,871486009,True,entire external carotid plexus
3972870019,871487000,True,periarticular bone structure of sternoclavicular joint
3972872010,871488005,True,entire periarticular bone of sternoclavicular joint
3972876013,871489002,True,structure of proximal interphalangeal joint of digit
3972873017,871489002,False,proximal interphalangeal joint of digit
3972877016,871490006,True,entire proximal interphalangeal joint of digit
829561017,87149006,True,Aura virus
3972886014,871491005,True,structure of blood vessel within perineal region
3972891010,871491005,False,structure of blood vessel within perineum
3972888010,871492003,True,sprain of sacrospinous ligament
3972889019,871493008,True,entire blood vessel within perineal region
3972897014,871494002,True,Meares-Stamey four glass urinary tract localization test
3972896017,871494002,False,Meares-Stamey four glass urinary tract localisation test
3972898016,871495001,True,Meares-Stamey two glass urinary tract localization test
3972900019,871495001,False,Meares-Stamey two glass urinary tract localisation test
3972905012,871496000,True,sequential anastomosis of left internal thoracic artery to coronary artery
3972912015,871496000,False,sequential anastomosis of LIMA (left internal mammary artery) to coronary artery
3972908014,871497009,True,sequential anastomosis of right internal thoracic artery to coronary artery
3972913013,871497009,False,sequential anastomosis of RIMA (right internal mammary artery) to coronary artery
3972909018,871498004,True,sequential anastomosis of free right internal thoracic artery to coronary artery
3972910011,871498004,False,sequential anastomosis of free RIMA (right internal mammary artery) to coronary artery
3972973018,871499007,True,adverse reaction to folic acid and/or iron
3972975013,871499007,False,folic acid and/or iron adverse reaction
829563019,8715000,True,"hospital admission, elective"
15376010,8715000,False,"hospital admission, planned"
3972976014,871500003,True,allergy to cyproterone and/or ethinylestradiol
3972978010,871500003,False,cyproterone and/or ethinylestradiol allergy
829564013,87150006,True,enterostomy
3972979019,871501004,True,allergy to chenodeoxycholic acid and/or ursodeoxycholic acid
3972981017,871501004,False,chenodeoxycholic acid and/or ursodeoxycholic acid allergy
3972987018,871502006,True,adverse reaction to ergometrine and/or oxytocin
3972985014,871502006,False,ergometrine and/or oxytocin adverse reaction
3972988011,871503001,True,allergy to benserazide and/or levodopa
3972989015,871503001,False,benserazide and/or levodopa allergy
3972993014,871504007,True,adverse reaction to ampicillin and/or cloxacillin
3972991011,871504007,False,ampicillin and/or cloxacillin adverse reaction
3973003011,871505008,True,allergy to ampicillin and/or flucloxacillin
3973005016,871505008,False,allergy to ampicillin and/or floxacillin
3973002018,871505008,False,ampicillin and/or floxacillin allergy
3973006015,871505008,False,ampicillin and/or flucloxacillin allergy
3973009010,871506009,True,allergy to ampicillin and/or cloxacillin
3973008019,871506009,False,ampicillin and/or cloxacillin allergy
3973010017,871507000,True,adverse reaction to piperacillin and/or tazobactam
3973012013,871507000,False,piperacillin and/or tazobactam adverse reaction
3973015010,871508005,True,allergy to amoxicillin and/or clavulanic acid
3973013015,871508005,False,amoxicillin and/or clavulanic acid allergy
3973030018,871509002,True,allergy to dextropropoxyphene and/or paracetamol
3973019016,871509002,False,acetaminophen and/or dextropropoxyphene allergy
3973017019,871509002,False,allergy to acetaminophen and/or dextropropoxyphene
3973031019,871509002,False,dextropropoxyphene and/or paracetamol allergy
3287906015,87151000119105,True,malignant glioma of central nervous system
3973021014,871510007,True,adverse reaction to clavulanic acid and/or ticarcillin
3973022019,871510007,False,clavulanic acid and/or ticarcillin adverse reaction
829565014,87151005,True,neostigmine methylsulfate
2693604011,87151005,False,neostigmine metilsulfate
3973024018,871511006,True,allergy to clavulanic acid and/or ticarcillin
3973025017,871511006,False,clavulanic acid and/or ticarcillin allergy
3973026016,871512004,True,adverse reaction to pivampicillin and/or pivmecillinam
3973028015,871512004,False,pivampicillin and/or pivmecillinam adverse reaction
3973033016,871513009,True,adverse reaction to chenodeoxycholic acid and/or ursodeoxycholic acid
3973034010,871513009,False,chenodeoxycholic acid and/or ursodeoxycholic acid adverse reaction
3973036012,871514003,True,adverse reaction to bismuth subnitrate and/or iodoform
4170211011,871514003,False,bismuth subnitrate and/or iodoform adverse reaction
3973039017,871515002,True,adverse reaction to cyproterone and/or ethinylestradiol
3973040015,871515002,False,adverse reaction to cyproterone and/or ethinyl estradiol
3973041016,871515002,False,cyproterone and/or ethinyl estradiol adverse reaction
3973043018,871515002,False,cyproterone and/or ethinylestradiol adverse reaction
3973046014,871516001,True,adverse reaction to calcium carbonate and/or etidronic acid
3973045013,871516001,False,calcium carbonate and/or etidronic acid adverse reaction
3973049019,871517005,True,adverse reaction to chlorhexidine and/or neomycin
3973047017,871517005,False,chlorhexidine and/or neomycin adverse reaction
3973053017,871519008,True,structure of fetal conducting system node
3973054011,871519008,False,structure of foetal conducting system node
3973057016,871520002,True,structure of conducting system node
829566010,87152003,True,soft tissue release with peroneus brevis tendon transfer
1495495015,87152003,False,Clark transfer of peroneus brevis tendon
1495494016,87152003,False,Osmond transfer of peroneus brevis tendon
144520015,87152003,False,Osmond-Clark operation
3973058014,871521003,True,adverse reaction to estrogen and/or progesterone
3973060011,871521003,False,estrogen and/or progesterone adverse reaction
3973061010,871522005,True,adverse reaction to dihydroergocornine and/or dihydroergocristine and/or dihydroergocryptine
3973063013,871522005,False,dihydroergocornine and/or dihydroergocristine and/or dihydroergocryptine adverse reaction
4595086016,871524006,True,adverse reaction to aluminium and/or aluminium compound
4595087013,871524006,False,adverse reaction to aluminum and/or aluminum compound
4595084018,871524006,False,aluminium and/or aluminium compound adverse reaction
4595085017,871524006,False,aluminum and/or aluminum compound adverse reaction
3973072017,871525007,True,adverse reaction to terodiline
3973074016,871525007,False,terodiline adverse reaction
3973125019,871527004,True,facilitation of access to mental health service
3973131016,871528009,True,open wound of multiple sites of upper limb
3973134012,871529001,True,adverse reaction to hormone
3973133018,871529001,False,hormone adverse reaction
